generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
91.0,830.154,3.656341717227805,4.850857970786212,6.98469089404102,0.612879242848564,0.9561963425852731,standard
92.0,838.518,3.630521474709411,4.850857970786212,6.98469089404102,0.7658128137550854,0.9562997541535195,standard
93.0,834.355,3.6558517443922827,4.850857970786212,6.98469089404102,0.7376882603672293,0.9560594895651903,standard
94.0,841.057,3.676399309489034,4.8800291541486605,6.98469089404102,0.6842269171718172,0.9558625488937642,standard
95.0,839.919,3.6698770923915096,4.8800291541486605,6.98469089404102,0.7732946030523322,0.9558049425091154,standard
96.0,858.846,3.686272841977131,4.8800291541486605,6.98469089404102,0.7230974534449284,0.9558534815390121,standard
97.0,855.526,3.7186793480244305,4.8800291541486605,6.98469089404102,0.6362439134369375,0.9557724018113097,standard
98.0,869.345,3.704409568851217,4.8800291541486605,6.98469089404102,0.7283758091908231,0.955583741596634,standard
99.0,871.389,3.6824548846891654,4.8800291541486605,6.98469089404102,0.8768049071755784,0.9552444871201173,standard
100.0,878.498,3.7621159924087366,4.8800291541486605,6.98469089404102,0.6711911385499915,0.9551273008411075,standard
101.0,872.843,3.7657073117303845,4.8800291541486605,6.98469089404102,0.7396689816594348,0.9549696419068153,standard
102.0,881.807,3.8002171285124238,4.8800291541486605,6.98469089404102,0.7343259285516459,0.95532580112663,standard
103.0,881.081,3.790237808073485,4.8800291541486605,6.98469089404102,0.847988775286128,0.9556997216739976,standard
104.0,888.197,3.827688046797391,4.8800291541486605,6.98469089404102,0.8144097054067503,0.9552334375373366,standard
105.0,895.207,3.8262887329395383,4.906424235670376,6.98469089404102,0.8555220004953973,0.95526021703358,standard
106.0,901.303,3.829979002933099,4.906424235670376,6.98469089404102,0.8327586857714555,0.9554827120059107,standard
107.0,901.512,3.868346505238517,4.906424235670376,6.98469089404102,0.8013262758339411,0.9551484994441839,standard
108.0,913.127,3.8869185404102993,4.906424235670376,6.98469089404102,0.7933657388557558,0.9552827653513956,standard
109.0,923.96,3.902160010429229,5.123770427510118,7.248610349433621,0.7679189739888951,0.9550750451510684,standard
110.0,937.329,3.948672922165571,5.123770427510118,7.248610349433621,0.7133753037613372,0.9549183395828648,standard
